,player_id,Current_club_ID,Name,Main_position,Season_year,Market_Value,Date_of_birth,Age,Height,Foot,Ajent
20963,648886,1158,Samuel Loric,Left-Back,2021,600000.0,5-Jul-00,20.0,"1,83",left,MVP Sports ... 
20964,442552,1158,Houboulang Mendes,Right-Back,2021,3000000.0,4-May-98,23.0,"1,84",right,FS Management 
20965,391720,1158,Igor Silva,Right-Back,2021,2000000.0,21-Aug-96,24.0,"1,73",right,Think Ball & Sports ... 
20966,314912,1158,Jérôme Hergault,Right-Back,2021,250000.0,5-Apr-86,35.0,"1,85",right,
20967,562175,1158,Ronny Labonne,Right-Back,2021,150000.0,14-Sep-97,23.0,,right,MVP Sports ... 
20968,238626,1158,Laurent Abergel,Defensive Midfield,2021,3000000.0,1-Feb-93,28.0,"1,70",right,N.Agency 
20969,333383,1158,Bonke Innocent,Defensive Midfield,2021,2000000.0,20-Jan-96,25.0,"1,78",right,
20970,127182,1158,Thomas Monconduit,Defensive Midfield,2021,1500000.0,10-Feb-91,30.0,"1,84",right,Bemavõ corp 
20971,56794,1158,Fabien Lemoine,Defensive Midfield,2021,600000.0,16-Mar-87,34.0,"1,75",right,USM GROUP  
20972,804548,1158,Baptiste Mouazan,Central Midfield,2021,200000.0,27-Sep-01,19.0,"1,74",right,Supernova Management 
20973,804547,1158,Redwan Bourlès,Left Midfield,2021,300000.0,2-Jan-03,18.0,"1,86",left,AKADA 
20974,633992,1158,Enzo Le Fée,Attacking Midfield,2021,6000000.0,3-Feb-00,21.0,"1,70",right,Cracksman 
20975,412671,1158,Quentin Boisgard,Attacking Midfield,2021,1800000.0,17-Mar-97,24.0,"1,74",right,score agencies 
20976,766412,1158,Théo Le Bris,Attacking Midfield,2021,400000.0,1-Oct-02,18.0,"1,70",right,J.Gomes Avocat 
20977,579930,1158,Armand Laurienté,Left Winger,2021,7000000.0,4-Dec-98,22.0,"1,71",right,SRM 
20978,428954,1158,Stéphane Diarra,Right Winger,2021,1500000.0,9-Dec-98,22.0,"1,73",left,ROGON 
20979,823231,1158,Dango Ouattara,Right Winger,2021,900000.0,11-Feb-02,19.0,"1,77",left,PSM 
20980,538874,1158,Terem Moffi,Centre-Forward,2021,9000000.0,25-May-99,22.0,"1,88",left,Elite Project Group ... 
20981,490223,1158,Ibrahima Koné,Centre-Forward,2021,4500000.0,16-Jun-99,22.0,"1,90",left,FA Sport 
20982,167342,1158,Adrian Grbic,Centre-Forward,2021,2500000.0,4-Aug-96,24.0,"1,88",both,
20984,704270,1158,Sambou Soumano,Centre-Forward,2021,1200000.0,13-Jan-01,20.0,"1,82",,SPOCS Global Sports 
20985,810411,1158,Pablo Pagis,Centre-Forward,2021,200000.0,29-Dec-02,18.0,"1,80",both,ASI MANAGEMENT 
20986,594993,3524,Ouparine Djoco,Goalkeeper,2021,1800000.0,22-Apr-98,23.0,"1,88",left,MVP Sports ... 
20987,379869,3524,Arthur Desmas,Goalkeeper,2021,1200000.0,7-Apr-94,27.0,"1,96",right,Global Football ... 
20988,618463,3524,Lucas Margueron,Goalkeeper,2021,150000.0,12-Feb-01,20.0,"1,94",right,USFA Management 
20989,198709,3524,Cédric Hountondji,Centre-Back,2021,3000000.0,19-Jan-94,27.0,"1,94",right,One Team Management 
20990,798404,3524,Alidu Seidu,Centre-Back,2021,2000000.0,4-Jun-00,21.0,"1,73",right,BLACKSKILL 
20991,391192,3524,Jean-Claude Billong,Centre-Back,2021,1000000.0,28-Dec-93,27.0,"1,92",right,
20992,91473,3524,Florent Ogier,Centre-Back,2021,700000.0,21-Mar-89,32.0,"1,83",right,Kemari 
20993,170487,3524,Josué Albert,Centre-Back,2021,300000.0,21-Jan-92,29.0,"1,87",left,Global Football ... 
20994,912601,3524,Baptiste Boit,Centre-Back,2021,100000.0,17-Nov-01,19.0,"1,87",,ARSM 
20995,203761,3524,Vital Nsimba,Left-Back,2021,2500000.0,8-Jul-93,27.0,"1,69",left,2SAgency 
20996,422715,3524,Arial Mendy,Left-Back,2021,700000.0,7-Nov-94,26.0,"1,80",left,no agent 
20997,590629,3524,Julien Boyer,Left-Back,2021,450000.0,10-Apr-98,23.0,"1,80",left,
20998,327863,3524,Akim Zedadka,Right-Back,2021,4000000.0,30-May-95,26.0,"1,73",right,LF360 
20999,170459,3524,Jérôme Phojo,Right-Back,2021,300000.0,15-Apr-93,28.0,"1,78",right,no agent 
21000,942083,3524,Karim Mohamed,Right-Back,2021,100000.0,2-Apr-01,20.0,"1,78",right,
21001,969154,3524,Oliver Kamdem,Right-Back,2021,100000.0,15-Oct-02,18.0,,right,
21002,688707,3524,Salis Abdul Samed,Defensive Midfield,2021,3000000.0,26-Mar-00,21.0,"1,79",right,BLACKSKILL 
21003,594997,3524,Yohann Magnin,Defensive Midfield,2021,2000000.0,21-Jun-97,24.0,"1,83",right,
21005,72121,3524,Johan Gastien,Defensive Midfield,2021,800000.0,25-Jan-88,33.0,"1,79",right,Louis DENOLLE 
21006,159907,3524,Jonathan Iglesias,Central Midfield,2021,450000.0,17-Dec-88,32.0,"1,70",right,
21007,668503,3524,Naël Jaby,Central Midfield,2021,250000.0,20-Apr-01,20.0,"1,75",right,Hexagon 
21008,837093,3524,Fred Gnalega,Central Midfield,2021,150000.0,8-Oct-01,19.0,"1,75",right,BLACKSKILL 
21009,1020544,3524,Yuliwes Bellache,Central Midfield,2021,,15-Dec-02,18.0,"1,73",,TTMA 
21010,646733,3524,Jim Allevinah,Right Midfield,2021,2000000.0,27-Feb-95,26.0,"1,72",right,
21011,270411,3524,Saîf-Eddine Khaoui,Attacking Midfield,2021,1500000.0,27-Apr-95,26.0,"1,80",left,AMS CONSULTING 
21012,306191,3524,Jason Berthomier,Attacking Midfield,2021,1200000.0,6-Jan-90,31.0,"1,77",left,CSM Sport & ... 
21013,806496,3524,Yadaly Diaby,Attacking Midfield,2021,200000.0,9-Aug-00,20.0,,,Relatives 
21014,860056,3524,Aïman Maurer,Attacking Midfield,2021,100000.0,25-Sep-04,16.0,"1,73",right,
21015,149579,3524,Elbasan Rashani,Left Winger,2021,2500000.0,9-May-93,28.0,"1,81",left,no agent 
21016,495667,3524,Lucas Da Cunha,Right Winger,2021,4000000.0,9-Jun-01,20.0,"1,74",left,Frederic Guerra ... 
21017,221151,3524,Jodel Dossou,Right Winger,2021,1800000.0,17-Mar-92,29.0,"1,71",right,Relatives 
21018,503518,3524,Aboubakar Sidibé,Right Winger,2021,150000.0,3-May-96,25.0,"1,80",right,
21019,594991,3524,Mohamed Bayo,Centre-Forward,2021,12000000.0,4-Jun-98,23.0,"1,88",right,Soccermax 
21020,321647,3524,Grejohn Kyei,Centre-Forward,2021,1200000.0,12-Aug-95,25.0,"1,87",right,TTMA 
21021,203504,3524,Pierre-Yves Hamel,Centre-Forward,2021,1200000.0,3-Feb-94,27.0,"1,89",right,N.Agency 
21022,272644,3524,Jordan Tell,Centre-Forward,2021,600000.0,10-Jun-97,24.0,"1,85",right,Kemari 
21023,657635,3524,Bryan Teixeira,Centre-Forward,2021,300000.0,1-Sep-00,20.0,"1,74",right,MVP Sports ... 
21024,969153,3524,Mathis Clairicia,Centre-Forward,2021,100000.0,30-Aug-02,18.0,,right,
21033,34495,131,Adriano,Left-Back,2015,4000000.0,26-Oct-84,30.0,"1,72",both,Santanna Esportes 
21046,162039,131,Juan Cámara,Attacking Midfield,2015,,13-Feb-94,21.0,"1,84",left,Footfeel ISM   
21050,65278,131,Pedro,Right Winger,2015,23000000.0,28-Jul-87,27.0,"1,67",both,Bahía Internacional 
21056,271451,131,Dani Romera,Centre-Forward,2015,,23-Aug-95,19.0,"1,72",right,Sports&Life 
21060,208512,418,Álex Craninx,Goalkeeper,2015,,21-Oct-95,19.0,"1,97",right,Claes Agency 
21065,225657,418,Philipp Lienhart,Centre-Back,2015,,11-Jul-96,18.0,"1,89",right,YOU FIRST 
21070,28260,418,Álvaro Arbeloa,Right-Back,2015,2000000.0,17-Jan-83,32.0,"1,84",right,Manuel García ... 
21098,29055,13,Jesús Gámez,Right-Back,2015,3500000.0,10-Apr-85,30.0,"1,77",right,Manuel García ... 
21099,356546,13,Borja González,Right-Back,2015,,17-Nov-95,19.0,"1,76",right,Relatives 
21111,268383,13,Samuel Villa,Right Winger,2015,,16-Sep-94,20.0,"1,76",right,Bahía Internacional 
21113,74418,13,Jackson Martínez,Centre-Forward,2015,14000000.0,3-Oct-86,28.0,"1,85",right,Henrique Pompeo 
21126,342887,1049,Ibrahim Diallo,Centre-Back,2015,,12-Aug-96,18.0,"1,76",right,JM10 SPORT 
21130,162036,1049,Diego Caballo,Left-Back,2015,,17-Feb-94,21.0,"1,71",left,MESAS SPORT 
21134,273438,1049,Danilo Barbosa,Defensive Midfield,2015,7000000.0,28-Feb-96,19.0,"1,83",right,P&P Sport ... 
21139,320466,1049,Tropi,Central Midfield,2015,,12-May-95,20.0,"1,77",right,JV SPORTS SL 
21140,198529,1049,Wilfried Zahibo,Central Midfield,2015,,21-Aug-93,21.0,"1,91",right,Stars & Friends 
21142,311680,1049,Fran Villalba,Attacking Midfield,2015,,11-May-98,17.0,"1,68",right,Promoesport 
21148,57162,1049,Sofiane Feghouli,Right Winger,2015,15000000.0,26-Dec-89,25.0,"1,77",right,
21149,250358,1049,Iban Salvador,Second Striker,2015,,11-Dec-95,19.0,"1,73",left,OLIMPUS ESPORT ... 
21156,35242,368,Beto,Goalkeeper,2015,2000000.0,1-May-82,33.0,"1,82",right,PromoSport 
21158,45314,368,Federico Fazio,Centre-Back,2015,8000000.0,17-Mar-87,28.0,"1,95",right,Team Raiola 
21162,36356,368,Marco Andreolli,Centre-Back,2015,2000000.0,10-Jun-86,29.0,"1,87",right,
21170,172181,368,Diogo Figueiras,Right-Back,2015,3000000.0,1-Jul-91,24.0,"1,69",right,Promoesport 
21172,45184,368,Grzegorz Krychowiak,Defensive Midfield,2015,30000000.0,29-Jan-90,25.0,"1,87",right,CAA Stellar 
21187,208116,368,Curro Sánchez,Right Winger,2015,,3-Jan-96,19.0,"1,76",left,Niagara Sur 
21189,105521,368,Ciro Immobile,Centre-Forward,2015,10000000.0,20-Feb-90,25.0,"1,85",right,Gea World 
21190,35564,368,Fernando Llorente,Centre-Forward,2015,8000000.0,26-Feb-85,30.0,"1,95",right,CAA Base Ltd 
21191,268958,368,Juan Muñoz,Centre-Forward,2015,500000.0,12-Nov-95,19.0,"1,80",right,RR-Soccer ... 
21200,7631,621,Carlos Gurpegui,Centre-Back,2015,500000.0,19-Aug-80,34.0,"1,81",right,
21225,286384,1050,Eric Bailly,Centre-Back,2015,8000000.0,12-Apr-94,21.0,"1,87",right,AMS CONSULTING 
21228,165008,1050,Pablo Iñiguez,Centre-Back,2015,,20-Jan-94,21.0,"1,83",right,"SOCCERMEDIA, S.L. "
21230,44317,1050,Bojan Jokic,Left-Back,2015,700000.0,17-May-86,29.0,"1,76",left,SPOCS Global Sports 
21272,289241,681,Eneko Capilla,Attacking Midfield,2015,,13-Jun-95,20.0,"1,67",left,IFM 
21273,139396,681,Bruma,Left Winger,2015,5000000.0,24-Oct-94,20.0,"1,73",right,Catió Baldé 
21276,229812,681,Alain Oyarzun,Left Winger,2015,300000.0,27-Sep-93,21.0,"1,83",left,IDUB GLOBAL 
21278,58345,681,Jonathas,Centre-Forward,2015,7000000.0,6-Mar-89,26.0,"1,92",right,Relatives 
21283,223781,940,Néstor Díaz,Goalkeeper,2015,,26-Jun-92,23.0,"1,83",right,PROTIO SPORT 
21288,278357,940,David Goldar,Centre-Back,2015,,15-Sep-94,20.0,"1,84",right,JV SPORTS SL 
21298,271988,940,Borja Fernández,Central Midfield,2015,400000.0,16-Aug-95,19.0,"1,78",right,CM Sports Agency 
21299,21297,940,Levy Madinda,Attacking Midfield,2015,1000000.0,11-Jun-92,23.0,"1,82",right,Ruiz & Gómez 
21315,27448,1084,Marcos Angeleri,Centre-Back,2015,1000000.0,7-Apr-83,32.0,"1,83",right,"EFEGE SPORTS I.M., ... "
21316,53350,1084,Egor Filipenko,Centre-Back,2015,1000000.0,10-Apr-88,27.0,"1,94",right,Yauheni Haiduk 
21317,109008,1084,Flávio Ferreira,Centre-Back,2015,,19-Oct-91,23.0,"1,80",right,
21319,13038,1084,Arthur Boka,Left-Back,2015,1500000.0,2-Apr-83,32.0,"1,66",left,Sport Business ... 
21323,35871,1084,Fernando Tissone,Defensive Midfield,2015,1000000.0,24-Jul-86,28.0,"1,82",right,Relatives 
21329,114130,1084,Fábio Espinho,Attacking Midfield,2015,750000.0,18-Aug-85,29.0,"1,74",right,Onsoccer 
21330,253267,1084,Hachim Mastour,Attacking Midfield,2015,500000.0,15-Jun-98,17.0,"1,75",right,
21331,186997,1084,Christian Atsu,Left Winger,2015,3500000.0,10-Jan-92,23.0,"1,65",left,
21333,261927,1084,Ricardo Horta,Left Winger,2015,1500000.0,15-Sep-94,20.0,"1,73",right,Proeleven S.A. 
21334,185570,1084,Adnane Tighadouini,Left Winger,2015,1200000.0,30-Oct-92,22.0,"1,80",right,Grand Stand 
21340,44027,1084,Ikechukwu Uche,Centre-Forward,2015,2000000.0,5-Jan-84,31.0,"1,74",right,Promoesport 
21341,215,1084,Roque Santa Cruz,Centre-Forward,2015,1000000.0,16-Aug-81,33.0,"1,93",right,JB Sports2Business ... 
21348,213841,16795,Matheus Dória,Centre-Back,2015,2000000.0,8-Nov-94,20.0,"1,88",left,Vergette Sports 
21349,58070,16795,Diego Maínz,Centre-Back,2015,1000000.0,29-Dec-82,32.0,"1,87",both,
21350,9819,16795,Ricardo Costa,Centre-Back,2015,800000.0,16-May-81,34.0,"1,84",right,OFSPORTS 
21351,105468,16795,Neuton,Centre-Back,2015,300000.0,14-Mar-90,25.0,"1,82",left,
21352,124555,16795,Cristiano Biraghi,Left-Back,2015,2500000.0,1-Sep-92,22.0,"1,85",left,M.A.R.A.T. Football ... 
21353,162063,16795,Salva Ruiz,Left-Back,2015,300000.0,17-May-95,20.0,"1,77",left,INTEGRAL ADVISING ... 
21354,59248,16795,Miguel Lopes,Right-Back,2015,3000000.0,19-Dec-86,28.0,"1,83",right,Sbsfoot 
21359,127187,16795,Abdoulaye Doucouré,Central Midfield,2015,6000000.0,1-Jan-93,22.0,"1,83",right,
21362,262554,16795,Clifford Aboagye,Central Midfield,2015,,11-Feb-95,20.0,"1,63",right,ProBall Gh 
21367,181477,16795,Thievy Bifouma,Right Winger,2015,2500000.0,13-May-92,23.0,,right,Relatives 
21370,96533,16795,Youssef El Arabi,Centre-Forward,2015,6000000.0,3-Feb-87,28.0,"1,83",right,GM FOOT 
21371,185593,16795,Nicolás López,Centre-Forward,2015,3500000.0,1-Oct-93,21.0,"1,78",left,Prattes Group 
21372,185245,16795,Jhon Córdoba,Centre-Forward,2015,3500000.0,11-May-93,22.0,"1,88",right,Promoesport 
21375,110925,714,Francesco Bardi,Goalkeeper,2015,4000000.0,18-Jan-92,23.0,"1,88",right,
21376,69001,714,Giedrius Arlauskis,Goalkeeper,2015,1500000.0,1-Dec-87,27.0,"1,91",left,TG World 
21386,85320,714,Cristian Galas,Centre-Back,2015,,15-Feb-93,22.0,"1,80",left,Emartsoccer 
21395,69609,714,José Alberto Cañas,Central Midfield,2015,3000000.0,27-May-87,28.0,"1,78",right,YOU FIRST 
21397,65243,714,Abraham González,Central Midfield,2015,1000000.0,16-Jul-85,29.0,"1,75",right,
21399,40442,714,Paco Montañés,Left Winger,2015,1000000.0,8-Oct-86,28.0,"1,72",right,"AHT Players Spain, ... "
21403,247909,714,Rufo,Second Striker,2015,,13-Jan-93,22.0,"1,77",left,
21407,288228,714,Adrián Dalmau,Centre-Forward,2015,,23-Mar-94,21.0,"1,82",right,LEADERBROCK 
21410,14937,897,Stipe Pletikosa,Goalkeeper,2015,500000.0,8-Jan-79,36.0,"1,93",right,Relatives 
21411,53293,897,Manu Fernández,Goalkeeper,2015,400000.0,9-May-86,29.0,"1,85",,
21412,165004,897,David Gómez,Goalkeeper,2015,200000.0,11-Apr-94,21.0,"1,84",,
21415,7881,897,Alberto Lopo,Centre-Back,2015,200000.0,5-May-80,35.0,"1,86",right,
21422,7492,897,Manuel Pablo,Right-Back,2015,100000.0,25-Jan-76,39.0,"1,77",right,
21427,128220,897,Luis Alberto,Central Midfield,2015,4000000.0,28-Sep-92,22.0,"1,83",right,YOU FIRST 
21429,30666,897,Haris Medunjanin,Central Midfield,2015,2000000.0,8-Mar-85,30.0,"1,88",left,Mondial 
21430,26443,897,Jonás Gutiérrez,Left Midfield,2015,1500000.0,5-Jul-83,31.0,"1,84",right,
21431,7983,897,Cani,Attacking Midfield,2015,1000000.0,3-Aug-81,33.0,"1,78",right,Bahía Internacional 
21433,348425,897,Miguel Cardoso,Right Winger,2015,250000.0,19-Jun-94,21.0,"1,76",both,Paulo Barbosa 
21436,280795,897,Jonathan Rodríguez,Centre-Forward,2015,2500000.0,6-Jul-93,21.0,"1,78",right,Equipo TMA 
21438,89618,1533,Xabi Irureta,Goalkeeper,2015,800000.0,21-Mar-86,29.0,"1,79",right,
21440,51504,1533,Jaime Jiménez,Goalkeeper,2015,100000.0,10-Dec-80,34.0,"1,87",,
21441,248870,1533,Jorge Mediavilla,Goalkeeper,2015,,16-Jun-93,22.0,"1,88",,EGGO Asesores ... 
21445,89318,1533,Borja Ekiza,Centre-Back,2015,600000.0,6-Mar-88,27.0,"1,82",right,no agent 
21446,37892,1533,Ion Ansotegi,Centre-Back,2015,500000.0,13-Jul-82,32.0,"1,92",right,
21450,333347,1533,Ander Gayoso,Left-Back,2015,100000.0,20-Jul-93,21.0,"1,71",left,Only Football 
21451,255493,1533,Imanol Corral,Left-Back,2015,,19-Mar-94,21.0,"1,80",left,
21454,279110,1533,Thaylor,Right-Back,2015,300000.0,27-Feb-94,21.0,"1,86",right,Toldra Consulting ... 
21455,160506,1533,Josip Radosevic,Defensive Midfield,2015,1000000.0,3-Apr-94,21.0,"1,80",right,Kas-Consulting d.o.o 
21459,158849,1533,Jon Errasti,Central Midfield,2015,1400000.0,6-Jun-88,27.0,"1,81",right,
21460,238865,1533,Eddy Israfilov,Central Midfield,2015,500000.0,2-Aug-92,22.0,"1,91",right,JV SPORTS SL 
21461,399273,1533,Íñigo Barrenetxea,Central Midfield,2015,,10-Jan-94,21.0,"1,79",,
21462,130360,1533,Simone Verdi,Attacking Midfield,2015,2000000.0,12-Jul-92,22.0,"1,74",both,Donato Orgnoni 
21463,255496,1533,Asier Etxaburu,Attacking Midfield,2015,,7-Apr-94,21.0,"1,81",left,Alberto Asensi Suso 
21466,74954,1533,Saúl Berjón,Left Winger,2015,3000000.0,"May 24, 1986 Happy Birthday",29.0,"1,78",right,Relatives 
21467,74996,1533,Izet Hajrovic,Right Winger,2015,1500000.0,4-Aug-91,23.0,"1,77",left,Soccer Mondial AG 
21469,51559,1533,Mikel Arruabarrena,Second Striker,2015,800000.0,9-Feb-83,32.0,"1,88",right,Bahía Internacional 
21475,233072,150,Ángel de la Calzada,Goalkeeper,2015,,2-Sep-94,20.0,"1,91",,ELITE INTERNACIONAL ... 
21479,62941,150,Jordi Figueras,Centre-Back,2015,2000000.0,16-May-87,28.0,"1,85",left,
21480,1726,150,Heiko Westermann,Centre-Back,2015,1500000.0,14-Aug-83,31.0,"1,90",right,ISM Int. Soccer ... 
21482,158997,150,Amro Tarek,Centre-Back,2015,400000.0,17-May-92,23.0,"1,89",left,XERIC Sports ... 
21483,30584,150,Juan Manuel Vargas,Left-Back,2015,2500000.0,5-Oct-83,31.0,"1,86",left,MLSports Management 
21484,212867,150,Fran Varela,Left-Back,2015,1000000.0,26-Oct-94,20.0,"1,74",left,DIAMOND SPORT AGENCY 
21493,57403,150,Foued Kadir,Attacking Midfield,2015,1000000.0,5-Dec-83,31.0,"1,80",right,Just 4 player Group 
21494,4192,150,Rafael van der Vaart,Attacking Midfield,2015,1000000.0,11-Feb-83,32.0,,,Robert Geerlings 
21499,377021,150,Fran Díaz,Right Winger,2015,,17-Aug-94,20.0,,,
21501,139449,150,Leandro Damião,Centre-Forward,2015,3500000.0,22-Jul-89,25.0,"1,88",right,Prattes Group 
21502,41355,150,Ricky van Wolfswinkel,Centre-Forward,2015,2500000.0,27-Jan-89,26.0,"1,86",right,V4S 
21504,61401,150,Vincenzo Rennella,Centre-Forward,2015,1200000.0,8-Oct-88,26.0,"1,88",left,
21508,214467,2448,Dennis Díaz,Goalkeeper,2015,,8-Aug-92,22.0,"1,83",right,
21512,209513,2448,Igor Lichnovsky,Centre-Back,2015,700000.0,7-Mar-94,21.0,"1,88",right,AIM fútbol 
21513,94807,2448,Ognjen Vranjes,Centre-Back,2015,700000.0,24-Oct-89,25.0,"1,83",right,
21517,175921,2448,Álex Menéndez,Left-Back,2015,800000.0,15-Jul-91,23.0,"1,81",left,Pedro Bravo - ... 
21523,175914,2448,Álex Barrera,Central Midfield,2015,800000.0,12-May-91,24.0,"1,90",right,NtaSport S.L. 
21525,238717,2448,Pablo Pérez,Attacking Midfield,2015,800000.0,2-Aug-93,21.0,"1,87",right,Antonio López ... 
21527,85357,2448,Juan Muñiz,Attacking Midfield,2015,500000.0,14-Mar-92,23.0,"1,75",left,MESAS SPORT 
21530,72201,2448,Hugo Fraile,Right Winger,2015,300000.0,16-Mar-87,28.0,"1,70",right,PROTIO SPORT 
21534,158071,2448,Sergio Mendigutxia,Centre-Forward,2015,,12-Jun-93,22.0,"1,83",right,
21537,91885,3368,Jesús Fernández,Goalkeeper,2015,800000.0,11-Jun-88,27.0,"1,90",left,RSWORLDWIDE 
21538,110309,3368,Lucas Orbán,Centre-Back,2015,3000000.0,3-Feb-89,26.0,"1,79",left,Marcelo Lombilla 
21539,58281,3368,Simão,Centre-Back,2015,2000000.0,23-Jun-88,27.0,"1,80",right,Proneo Sports S.L. 
21541,101742,3368,Ángel Trujillo,Centre-Back,2015,1000000.0,8-Sep-87,27.0,"1,77",right,no agent 
21542,7568,3368,David Navarro,Centre-Back,2015,300000.0,25-May-80,35.0,"1,88",right,
21545,42935,3368,Nikolaos Karabelas,Left-Back,2015,400000.0,20-Dec-84,30.0,"1,78",left,DONY Management AG 
21546,7542,3368,Juanfran,Left-Back,2015,100000.0,15-Jul-76,38.0,"1,82",left,
21555,28005,3368,Joan Verdú,Attacking Midfield,2015,800000.0,5-May-83,32.0,"1,72",right,
21557,211395,3368,Mauricio Cuero,Right Winger,2015,3500000.0,28-Jan-93,22.0,"1,78",right,After90Group 
21558,73314,3368,Jordi Xumetra,Right Winger,2015,1200000.0,24-Oct-85,29.0,"1,77",right,no agent 
21559,253153,3368,Álvaro Traver,Right Winger,2015,,1-Apr-93,22.0,"1,87",right,Emartsoccer 
21563,193515,3368,Nabil Ghilas,Centre-Forward,2015,2000000.0,20-Apr-90,25.0,"1,85",right,BBC Management GmbH 
21564,35540,3368,Víctor Casadesús,Centre-Forward,2015,1800000.0,28-Feb-85,30.0,"1,80",right,Relatives 
21567,120705,367,Juan Carlos,Goalkeeper,2015,800000.0,20-Jan-88,27.0,"1,87",,Intermedia Sport ... 
21568,35536,367,Toño,Goalkeeper,2015,400000.0,17-Dec-79,35.0,"1,82",right,no agent 
21569,37906,367,David Cobeño,Goalkeeper,2015,200000.0,6-Apr-82,33.0,"1,88",,
21570,249466,367,Álex Campos,Goalkeeper,2015,,28-Jun-91,24.0,"1,80",,
21572,13872,367,Zé Castro,Centre-Back,2015,1500000.0,13-Jan-83,32.0,"1,83",right,
21573,71904,367,Antonio Amaya,Centre-Back,2015,1200000.0,31-May-83,32.0,"1,92",right,no agent 
21575,37397,367,José Crespo,Centre-Back,2015,700000.0,9-Feb-87,28.0,"1,85",right,YOU FIRST 
21577,14940,367,Razvan Rat,Left-Back,2015,500000.0,26-May-81,34.0,"1,79",left,Fotbal Hebdo Sport ... 
21582,98827,367,Ousseynou Cissé,Defensive Midfield,2015,800000.0,7-Apr-91,24.0,"1,95",right,366 Group 
21584,74557,367,Raúl Baena,Central Midfield,2015,3000000.0,2-Mar-89,26.0,"1,81",right,First Players ... 
21585,7923,367,Roberto Trashorras,Central Midfield,2015,1000000.0,28-Feb-81,34.0,"1,77",right,
21586,348553,367,Pablo Clavería,Central Midfield,2015,,1-Apr-96,19.0,"1,75",right,Bahía Internacional 
21587,46220,367,Pablo Hernández,Attacking Midfield,2015,2500000.0,11-Apr-85,30.0,"1,73",right,Toldra Consulting ... 
21588,125735,367,Luis Fariña,Attacking Midfield,2015,2000000.0,20-Apr-91,24.0,"1,77",right,The Kwan 
21589,58076,367,Piti,Attacking Midfield,2015,1000000.0,26-May-81,34.0,"1,77",left,ProScoutsManagement 
21590,343273,367,Joni Montiel,Attacking Midfield,2015,500000.0,3-Sep-98,16.0,"1,73",left,Promoesport 
21592,124891,367,Aras Özbiliz,Right Winger,2015,2500000.0,9-Mar-90,25.0,"1,75",left,HG Partners ... 
21594,32622,367,Patrick Ebert,Right Winger,2015,2000000.0,17-Mar-87,28.0,"1,75",right,TDS SPORTS 
21596,138655,367,Chengdong Zhang,Right Winger,2015,500000.0,9-Feb-89,26.0,"1,85",right,no agent 
21597,58001,367,Miku Fedor,Centre-Forward,2015,2500000.0,19-Aug-85,29.0,"1,86",right,Toldra Consulting ... 
21599,64484,367,Manucho,Centre-Forward,2015,1200000.0,7-Mar-83,32.0,"1,90",left,Soccersport 
21600,368635,367,Juancho,Centre-Forward,2015,,24-Jan-96,19.0,"1,85",right,Wasserman 
21602,98428,3709,Balázs Megyeri,Goalkeeper,2015,1500000.0,31-Mar-90,25.0,"1,88",right,Sport and Success ... 
21604,94783,3709,Santiago Vergini,Centre-Back,2015,2500000.0,3-Aug-88,26.0,"1,91",right,
21607,337179,3709,José Carrillo,Centre-Back,2015,,4-Mar-95,20.0,"1,85",both,Adrian Lucan 
21608,54859,3709,Álvaro Pereira,Left-Back,2015,2000000.0,28-Nov-85,29.0,"1,80",left,
21609,17491,3709,Roberto Lago,Left-Back,2015,1200000.0,30-Aug-85,29.0,"1,78",left,
21610,126731,3709,Javi Noblejas,Left-Back,2015,200000.0,18-Mar-93,22.0,"1,88",left,
21613,319131,3709,Miguel Muñoz,Right-Back,2015,,26-Jan-95,20.0,"1,79",,Relatives 
21615,15983,3709,Juan Rodríguez,Defensive Midfield,2015,800000.0,1-Apr-82,33.0,"1,85",right,
21618,324321,3709,Bernard Mensah,Attacking Midfield,2015,2000000.0,17-Oct-94,20.0,"1,80",right,Talent&Family 
